fabm2ae2	"california" del p end of word
fcmm1bi2	"paper" sub w replacement, add w after word repeat (del p end of word); "paper" del p end of word;
fcmm1bk2	"workers" sub p middle of w not in CMUDICT;  "clothing" add w before word; add n end of sentence;
fcmm1bm2	"they" sub w replacement; add n end of sentence;
fcmm1bp2	"water" sub p end of word not in CMUDICT;
fcmm1bq2	"and" del p end of word; "animals" del p middle of word; "oceans" del p end of word; add n end of sentence;
fcmm1bt2	add n before sentence; "want" sub w replacement, add w's after word restart ("want "sub w replacement);  "more" sub p middle of word not in CMUDICT; "live" add p end of word; add n end of sentence;
fcmm1bu2	"scientists" sub p end of word not in CMUDICT;  "working" sub p middle of word not in CMUDICT; "protect" add n before word, del p beginning of word; "ocean" add p end of word; "animals" add w's after word restart;
fcmm1bv2	"turtles" del p middle of word;
fcmm1ca2	add n before sentence; long pause;  "they" add n before word; "water" sub p middle of word; add n end of sentence;
fcmm1cb2	"humpback" del p middle of word;
fcmm1ce2	"otters" add n before word, sub p end of word not in CMUDICT;
fcmm1ci2	"sometimes" del p end of word, add w's after word restart;
fcmm1cj2	"tastes" add pause before word, sub w replacement;
fcmm1ck2	"tropical" del w and p's before word; "trees" add n end of word;
fcmm1cl2	"until" sub p beginning of word not in CMUDICT; "scientists" sub p end of word not in CMUDICT; "examine" del p 's end of word; add n end of sentence; 
fcmm1cm2	"now'" add n before word; "treetops" sub w replacment;
fcmm1cn2	add n before sentence; "finding" add p before word false start; "animals" add n before word; "treetops" sub w replacement; add n end of sentence;
fcmm1co2	"rain" sub p beginning of word not in CMUDICT; "warm" del p middle of word, add w's after word restart;
fcmm1cq2	add n before sentence; "other" sub p end of word not in CMUDICT; "forests" del p end of word;
fcmm1cr2	"frog" add p beginning of word false start, sub p middle of word not in CMUDICT; "live" sub w replacement, add n after word, add w after word repeat; "too" add n before word;
fcmm1cs2	"frog's" sub p middle of word not n CMUDICT; "bright" sub p beginning of word not in CMUDICT;  "colors" del p end of word; "let" sub p middle of word not in CMUDICT; "off" add n before and after word, del w after word;
fcmm1cu2	"animals" del p's middle of word; "stink" add p end of word; "tastes" del p end of word; add n after sentence;
fcmm1cy2	"rain" sub p beginning of word not in CMUDICT;
fcmm1cz2	"from" del p middle of word; "another" sub w replacement; "fruit" add n before and after word;  add n end of sentence;
fcmm1da2	"forests" del p end of word;
fcmm1db2	"rain" sub p beginning of word not in CMUDICT; "plants" del p end of word; "medicines" del p's middle and end of word; add n after sentence;
fcmm1dd2	"scientists" sub p end of word not in CMUDICT; "want" sub w replacement; "medicines" del p end of word;
fcmm1de2	"the" sub w replacement,  add w after word repeat; "medicines" del p end of word; "better" sub p middle of word not in CMUDICT;
fcmm1df2	add n before sentence; "scientists" sub p end of word not in CMUDICT; "learning" sub p middle of word not in CMUDICT; "dinosours" add n before word;
fcmm1dh2	add n  before sentence; "the" sub w replacement; "hard" sub p middle of word  not in CMUDICT; "plates" sub w replacement;
fcmm1di2	"there" sub w replacement;
fcmm1dj2	"dinosaur" sub p  end of word not in CMUDICT, add p end of word; "its" sub w replacement; "tail" add p end of word;
fcmm1dk2	add n before sentence; "scientists" sub p end of word not in CMUDICT; "find" sub w replacement; 
fcmm1dl2	"learn" sub p middle of word not in CMUDICT;
fcmm1dm2	add n before sentence; "mother" del w before word; "laid" add p's before word false start; add n end of sentence;
fcmm1dp2	"hatched" sub w replacement; "from" add w's after w restart;
fcmm1dq2	"scientists" add n before word, sub p end of word not in CMUDICT;
fcmp1ab2	"Lightning" sub p end of word
fcmp1ae2	"can" del p end of word; "and" del p end of word
fcmp1an2	"winds" del p end of word
fcmp1as2	"dust" del p end of word
fcmp1au2	"If" del p middle of word
fcmp1av2	"into" sub p middle of word; "flood" add n after word
fcmp1ax2	"recycled" del p middle of word
fcmp1ay2	"Now" sub w replacement
fcmp1bf2	"The" del w; "worms" del p beginning of word
fcmp1bl2	"recycle" del p middle of word; "bikes" add p end of word
fcmp1bm2	"old" del p end of word
fcmp1bq2	"plants" del p middle of word; "and" del p end of word
fcmp1ca2	"They" add n before word; "and" del p end of word; "in" sub w replaceent
fcmp1cl2	"Until" add n before word; "now" sub w replacement; "examine" del p end of word; "the trees" add n false start, add w between words
fcmp1cm2	"Now" add n before word; "walkways" sub p middle of word; "that hang" add n false start
fcmp1cn2	"and" del p end of word
fcmp1cs2	"its" del p end of word
fcmp1cu2	"stink" sub p end of word; "bad" add w after word
fcmp1cv2	"Macaws" del p beginning of word
fcmp1cx2	"sharp" sub p middle of word, del p end of word
fcmp1dd2	"how" sub p middle of word
fcmp1df2	"new" add n before word; "dinosaurs" sub p middle of word
fcmp1dk2	"find" add n false start, del p end of word
fdjf1aa2	add w's before sentence; add n before sentence;"Storms" del p end of word; "in" sub w, replacement; "the" add n after word, add w's after word, restart; "lightning" sub p middle of word, not in CMUDICT; add n after sentence;
fdjf1ab2	add n before sentence; "Lightning" add p's before word, false start, sub p middle of word, not in CMUDICT; 
fdjf1ad2	"Lightning" sub p middle of word, not in CMUDICT; 
fdjf1ae2	add n before sentence; "It" del p end of word; add n after sentence; 
fdjf1af2	add n before sentence; "lightning" sub p middle of word, not in CMUDICT; add n after sentence;
fdjf1ag2	"lightning" sub p middle of word, not in CMUDICT;"there" sub w, replacement, add w after word, restart; "stay" add n after word; add n after sentence;
fdjf1ai2	"water" sub p beginning of word; 
fdjf1ao2	"They" sub w, replacement; "blow" sub w, replacement, add w's after word, restart(s); "a" sub w, replacement, add w's after word, restart; "thin" add p before word, false start; "down" add n after word; "ground" del p end of word; add n after sentence;
fdjf1ap2	"Dust" del p end of word; "very" add p before word, false start; "dry" sub p end of word, not in CMUDICT; add n after sentence;
fdjf1as2	add n before sentence; "it" add n after word; "in" sub w, replacement; "dust" del p end of word;add n after sentence;
fdjf1at2	"fills" sub w, replacement, add w after word, restart; add n after sentence;
fdjf1au2	"onto" sub w, replacement; "the" add n after word; add n after sentence;
fdjf1ay2	add n before sentence; "cans" del p end of word; add n after sentence;
fdjf1az2	"that's" del p's end of word; add n after sentence;
fdjf1bd2	add n before sentence; "food" del p end of word; "garbage" sub p's end of word, not in CMUDICT;
fdjf1be2	"eat" del p end of word, del w's after word;
fdjf1bh2	"important" del w's before word, del p's beginning of word; 
fdjf1bk2	"use" add n beginning of word; "clothing" del p end of word; add n after sentence; 
fdjf1bm2	"old" del p end of word; "them" sub p middle of word, not in CMUDICT;add n after sentence;
fdjf1bn2	add n before sentence; "them" sub p middle of word, not in CMUDICT; add n after sentence;
fdjf1bo2	"them" sub p middle of word, not in CMUDICT; add n after sentence; 
fdjf1bq2	add n before sentence; "Many" sub p beginning of word; "oceans" del p end of word;
fdjf1br2	"Seals" add p's before word, false start; "oceans" sub p middle of word, not in CMUDICT, del p end of word;
fdjf1bs2	"In" add p before word, false start; "seal" add p end of word, add n after word; "homes" del p end of word; "clean" add n after word; 
fdjf1bt2	"the" sub p beginning of word; "ocean" sub p middle of word, not in CMUDICT; 
fdjf1bu2	add n before senence; "Scientists" del p end of word; 
fdjf1bv2	"ocean" sub p middle of word, not in CMUDICT;
fdjf1by2	add n before sentence; "ocean" sub p middle, not in CMUDICT; add n after sentence;
fdjf1bz2	add n before sentence; "friendly" sub p middle of word;
fdjf1cb2	add n before sentence; "ocean" sub p middle of word, not in CMUDICT;
fdjf1cc2	add n before sentence; "their" sub p middle of word; add n after sentence;
fdjf1cd2	"whales" sub p middle of word; add n after sentence;
fdjf1ce2	add n before sentence;"otters" sub p beginning of word; "ocean" sub p middle of word, not in CMUDICT; add w after sentence, whisper; 
fdjf1ch2	add n before sentence;"colored" del p end of word; add n after sentence;
fdjf1cj2	add n before sentence; "because" add n after sentence; "tastes" del p end of word; 
fdjf1cl2	add n before sentence; "scientists" del p end of word; "not" add n after word; "examine" add n after word; add n after sentence;
fdjf1cm2	add n before sentence; "walkways" add n after word; "that" sub p beginning of word;"hang" sub p middle of word, add n after word; add w's after word, restart; "tall" add n after word; add n after sentence;
fdjf1cn2	"finding" del w's before word; "plants" add n after word; "the" add n after word; add n after sentence;
fdjf1cp2	"lots" del p end of word; add n after sentence; 
fdjf1cr2	"Many" sub p middle of word, not in CMUDICT; 
fdjf1cs2	"The" del p beginning of word; "frog's" del p end of word; "bright", add n after word, add w's after word, restart(s); "know" add n after word; "gives" del p end of word, add n after word;"off" sub w, replacement; "poison" del p's end of word;
fdjf1cu2	"stink" add p before word, false start, add w after word, whisper, add w after word, restart; "because" add n after word; "tastes" del p end of word; "bad" del p end of word; add n after sentence;
fdjf1cv2	"Macaws" sub p's middle of word; "look" add n after word; 
fdjf1cy2	"Monkeys" sub p beginning of word, del p middle of word; "forest" del p end of word; add n after word;
fdjf1da2	add n before sentence; "forests" del p end of word; add n after sentence;
fdjf1db2	add n before sentence; "medicines" del p end of word; add n after sentence; 
fdjf1dc2	"scientists" del p end of word; "forests" del p end of word; add n after sentence;
fdjf1dd2	"how" del w's before word; "medicines" del p end of word;
fdjf1de2	"medicines" del p end of word; add n after sentence;
fdjf1df2	add  before sentence; "Scientists" del p end of word; add n after sentence;
fdjf1dh2	"hard" del p's beginning of word;"plates" sub w, replacement, add n after wod; "two" add n after word; add n after sentence;
fdjf1di2	"There" del p beginning of word; "were" sub p middle of word; "some" add n after word; 
fdjf1dj2	"dinosaur" sub p beginning of word, add p end of word;"its" sub w, replacement; "tail" add p end of word;  
fdjf1dk2	"Scientists" del p end of word; 
fdjf1dn2	"They" add p end of word; "laid" del p end of word; "ground" del p end of word; add n after sentence;
fdjf1do2	add n before sentence; "Then" sub p middle of word, not in CMUDICT; "or" sub w, replacement; add n after sentence;
fdjf1dp2	"hatched" del p end of word; add n after sentence;
fdjf1dq2	add n before sentence; "sceintists" del p end of word; add n after sentence;
fdjf1dt2	"Scientists" del p end of word; add n after sentence; 
fdjf1du2	"Many" sub p middle of word, add n end of word; "of" add w after word; "in" add w after word, add w's after word, restart; add n after sentence;
fdjf1dw2	"eat" del p end of word; "carrots" add p's before word, false start; add n after sentence;
fdjf1dx2	"Monkeys" sub p beginning of word; add n after sentence;
fdjf2dz2	"exercise" add p's before word, false start, del p's end of word, add n after word, del w's after word;
fdjf3eb2	"says" add n after word; "like" sub w, replacement; "strong" add n after word; add n after sentence;
fdjf3ec2	"hairs" add n after sentence;"inside" del p end of word; "your" add n after word;"ears" add n after word; "winds" add n after word; 
fdjf3ed2	"protect" sub p's beginning of word; "noise" add p end of word; add n after sentence;
fdjf3eg2	"scientists" sub p's end of word; "wondered" del p end of word; "meat-eating" add n after word; "Tyrannosaurus" del p beginning of word; "rex" add n after word;"eaten" sub w, replacement; "Triceratops" add p's before word, false start(s), sub p's middle of word, add w after word, restart(sub p's middle of word); add n after sentence;
fdjf3eh2	"knew" sub w, replacement, add n after word; "munched" del  middle of word, add w after word, restart(del p middle of word, add p end of word); "didn't" sub w, replacement, add n after word, add w after word, restart; "Triceratops" add n before word, add p's before word, false start(s), sub p's middle of word; add n after sentence;
fdjf3ej2	add n before sentence; "Triceratops" sub p's middle of word;
fdjf3ek2	"huge" sub w, replacement, add w after word, restart; "tooth" sub p middle of word, add w's after word, restart(s);"in" sub w, replacement; add n after sentence; 
fdjf3el2	"scientist" sub p end of word; add n after sentence;
fdjf3en2	"Then" sub p middle of word, not in CMUDICT; "he" sub w, replacement, add w's after word, restart; "clay" add n after word; "mold" add p before word, false start;"tooth" sub w,replacement; 
fdjf3eo2	"fossils", add p's before word, false start(s), add n after word; "they" sub w, replacement;"matched" add w's after word, restart; add n after sentence;
fdjf3ep2	"ask" del p end of word; "what" add n after word; 
fdjf3eq2	add n before sentence; "kids" sub p's end of word, add w's after word, restart; "hear" add n after word; 
fdjf3es2	"turn" add n after word; "that's" add n after word; "children's" sub w, replacement; add n after sentence;
fdjf3eu2	"kids"  del p middle of word; 
fdjf3ev2	add n before setence; "The" add p's before word, false start; "uses" sub p middle of word;
fdjf3ex2	"the" sub p beginning of word; "send" add n after word; 
fdnc1aa2	add n before sentence; "Storms" add p end of word, add n after word; "can" add n before word, sub p middle of word; "bring" sub w, replacement, add n after word, del w's after word;
fdnc1ab2	add n before sentence; add w's before sentence; add n to sentence; "Lightning" sub p middle of word, not in CMUDICT; "moves" sub p end of word;
fdnc1ac2	add n to sentence; add w's before sentence; "Sometimes" sub p middle of word, del w's after word;
fdnc1ad2	add n to sentence; "Lightning" sub p middle of word, not in CMUDICT; 
fdnc1ae2	add n to sentence; "can" del p end of word; "trees" sub w, replacement; "and" add p before word, false start; "buildings" add p's before word, false start;
fdnc1af2	add n before sentence; "lightning" sub p middle of word, not in CMUDICT; add n after sentence;
fdnc1ag2	add n before sentence; "If" del w after word; "lightning" sub p middle of word, not in CMUDICT, del w's after w, add p's after word;
fdnc1ai2	add n to sentence; "away" sub p beginning of word, not in CMUDICT;"water" sub p middle of word, not in CMUDICT;add w's after sentence, whisper;
fdnc1aj2	add n to sentence; "telephone" del p end of word;
fdrr1aa2	"Storms" sub word replacement;"in" del p end of word;"can" add n before word;"bring" sub word replacement;"lightning" sub word replacement;
fdrr1ad2	"Lightning" add n before word (whisper);"can" del p end of word, add n after word;"hurt" add p before word false start,sub p middle of word;add n after sentence (whisper);
fdrr1ae2	"trees" add w before word, add n before word, sub p beginning of word;"and" del p end of word;"buildings" sub w replacement;
fdrr1af2	add n before sentence (whisper);"Stay" sub word replacement;"lightning" delp middle of word;add n after sentence (whisper);
fdrr1ag2	add n before sentence (whisper);"If" sub p end of word;"a" add p before word false start, add n after word;"lightning" del p middle of word, add n after word;"storm" sub w replacement, add n after word;"comes" del p end of word, add n after word;"are" add p beginning of word;"four" sub w replacement;"things" add n before word (whisper), sub word replacement;"can" add n before word, del p end of word;"stay" sub word replcement;"safe" sub word replacement;add n after sentence (whisper);
fdrr1ah2	add n before sentence;"indoors" add n before word, sub word replacement;add n after sentence;
fdrr1ai2	add n before sentenc (whisper);"Stay" del p middle of word, add n after word;"away" add n after word;"water" sub word replacement;
fdrr1ak2	add n before sentence (whisper);"Turn" sub p middle of word, add n after word;"television" add n before sentence;sub p middle of word;"or" sub p beginning of word, add words after word, del w after word;add n after sentence (whisper);
fdrr1al2	add n before sentence;"Spring" sub word replacement, add n after word;"bring" sub word replacement;"kinds" add n before word, sub word replacement;"weather" sub word replacement;add n after sentence;
fdrr1am2	add n before sentence;"Tornadoes" sub word replacement, add n after word;"bring" sub word replacement;"rain" sub word replacement, add n after word;"and" sub word replacement, add n after word;"winds" add p middle of word;add n after sentence (whisper);
fdrr1an2	add n before sentence;"winds" add p middle of word, add n after word;"spin" sub word replacement, add n after word;"around" add p before word, sub word replacement;"and" delp end of word;"around" sub word replacement;add n after sentence (whisper);
fdrr1ao2	add n before sentence;"blow" add n before word, sub p middle of word;"thin" sub word replacement;"cloud" sub word replacement;"down" del p end of word, del w after word;"ground" add n before word, sub word replacement;add n after sentence (whisper);
fejm2ab2	add n before sentence; "butterfly" del w before word, add w's after word restart("butterfly" del p end of word);
fejm2ac2	add n before sentence; "the" sub w replacement;
fejm2ah2	"lost" del all w's before word, del p's beginning of word; "homes" add n end of word; add n end of sentence;
fejm2ai2	"scientists" sub p end of word not in CMUDICT, add n beginning and end of word; add w after word repeat; "the" del w before word; "butterflies" sub p middle of word not in CMUDICT, add n end of word;
fejm2aj2	add n before sentence; "say" add n beginning of word; "some" add n beginning of word; "butterflies" sub p middle of word not in CMUDICT;
fejm2ak2	"scientists" del p end of word;
fejm2am2	add n before sentence; "they" del w before word; "put" add w's after word restart;
fejm2ao2	add n before sentence; "butterflies" sub p middle of word not in CMUDICT, add n end of word; "plants" add n end of word;
fejm2ap2	add n before sentence; "butterflies" sub p middle of word not in CMUDICT, add n end of word; "form" add p end of word; add n end of sentence;
fejm2ar2	add n before sentence; "keep" sub w replacement; "butterflies" add n end of word; "in" add w after word; "cages" add n end of word;
fejm2as2	"butterflies" sub p middle of word not in CMUDICT; "insects" add p end of word;
fejm2au2	add n before sentence; "butterflies" sub p middle of word not in CMUDICT; "live" add p end of word; "almost" add n end of word;
fejm2av2	"forests" del p end of word, add n end of word; "have" sub w replacement, add n end of word, add w's after word restart ("forests" del p end of word); "kinds" add n end of word; "butterflies" add n end of word;
fejm2aw2	add n before sentence; "butterflies" sub p middle of word not in CMUDICT, add n end of word; "nectar" sub w replacement;
fejm2ay2	add n before sentence; "butterflies" sub p middle of word not in CMUDICT; add n end of word;
fejm2ba2	"butterfly" sub p middle of word; "starts" add n beginning of word; "as" add n beginning of word; "an" add n beginning of word;
fejm2bb2	add n before sentence; "a" sub w replacement;"butterfly" sub p middle of word not in CMUDICT; "tiny" add n beginning of word; "eggs" add n end of word; "a" sub w replacement;
fejm2bc2	add n before sentence; "one" sub w replacement; "butterfly" sub p middle of word not in CMUDICT; "200" add n beginning of word; "eggs" add n end of word;
fejm2bd2	"caterpillar" sub p middle of word not in CMUDICT;
fejm2bg2	"comes" add w after word; "of" del w after word; "caterpiller" add w's after w restart;
fejm2bj2	"a'" sub w replacement; "shell" add n beginning of word; "pupa" add p before word false start;
fejm2bl2	"shell" add n beginning of word; "breaks" add n end of word; "butterfly" sub p middle of word not in CMUDICT;
fejm2bm2	add n before sentence; "a" sub w replacement;"butterfly" sub p middle of word not in CMUDICT; "is" sub w replacment; "sided" sub p/del p middle of word; "things" del p end of word; add n end of sentence;
fejm2bn2	"on" sub w replacement; "bright" del p end of word; 
fejm2bo2	add n before sentence; "turned" del p end of word; "upside" add n middle of  word; "down" add w's after word restart;
fejm2bp2	"for" sub w replacement;
fejm2bq2	"fly" sub w replacement, add w after word repeat; "to" sub w replacement;
fejm2bs2	"they" del p beginning of word; "medicine" add p end of word;
fejm2bt2	"country" del w's and p's before word;
fejm2ca2	"rwandans" del p end of word, add w after word repeat;
fejm2cb2	"in" sub w replacement; "rwanda" sub w replacement;
fejm2cc2	"grow" sub w replacement; "raise" sub p end of word not in CMUDICT; "cattle" add w after word repeat;
fejm2cd2	"most" del p end of word;
ffpk1as2	add n before sentence;"Sometimes" del p middle of word;"hard" add n before word;add n after sentence (whisper);
ffpk1at2	add n before sentence;"Heavy" sub p middle of word;"fills" add p's before word false start, sub p middle of word, add n after word;add n after setnence (whisper);
ffpk1au2	add n before sentence;"gets" sub word replacement;"onto" add words before word restart ("onto" del p's end of word);
ffpk1av2	add n before sentence (whisper);"covers" sub word replacement;"into" add n after word;add n after sentence (whisper);
ffpk1aw2	"Recycling" sub word replacement, add w after word;
ffpk1ax2	add n before sentence;"Long" add w before word repeat;"recycled" sub word replacement;
ffpk1ay2	"Now" add words before word restart ("more" sub word);"recycle" sub word replacement;"cans" sub p middle of word, add n after sentence;add n after setnence (whisper);
ffpk1az2	"Experts" sub word replacement;"say" add p end of word;add n after sentence;
ffpk1ba2	add n before sentence;"recycling" add n before word,sub word replacement;"helps" add n after word;"Earth" sub p end of word;"cleaner" del p middle of word;add n after sentence;
ffpk1bc2	add n before sentence;"as" sub p beginning of word;"trash" sub word replacement;"piles" sub word replacement;
ffpk1bd2	add n before sentence;"recycle" sub word replacement;"garbage" sub end of word;
ffpk1be2	"garbage" sub p end of word;add n after sentence;
ffpk1bg2	"soil" sub p middle of word;"to" add n before word;
ffpk1bh2	add n during sentence;"important" add p's before word false word, del p middle of word;"sign" sub p's middle of word;add n after sentence (whisper);
ffpk1bi2	add n during sentnce;"from" sub word replacement, add w after word;add n after sentence;
ffpk1bj2	add n during sentence;"recycle" sub word replacement;"plastic" del p middle of word, del p's end of word;add n after sentence (whisper);
ffpk1bk2	"parts" add words before word restart ("parts" add w before word repeat, sub p middle of word);add n after sentence;
ffpk1bl2	"recycle" sub word replacement;
ffpk1bm2	"fix" sub p middle of word;"people" del w before word;
ffpk1bn2	"use" add p beginning of word;"give" sub p middle of word;add n after sentence;
ffpk1bp2	"Oceans" add words before word restart ("Oceans" del p end of word);"bodies" add w's before word ("bodies" add word before word repeat, sub word replacement "water" sub p middle of word, del p end of word), sub p middle of word;"water" sub p middle of word;
ffpk1bq2	add n before sentence;"plants" sub p middle of word, del p end of word;"oceans" del p end of word;add n after sentence (whisper);
ffpk1br2	"oceans" del p end of word;
ffpk1bs2	add n before sentence;"In" add words before word restart ("California" sub word replacement);"California" sub word replacement;"people" add words before word restart ("are" sub word;"working" del p's end of word);"keep" sub word replacement;add n after sentence;
ffpk1bt2	add n before sentence;"seals" add w before word repeat (del p end of word);"the" sub p beginning of word; add n after sentence;
ffpk1bu2	"Scientists" del p middle of word;"protect" sub word replacement, add n after word;"many" add w's before word restart;"ocean" sub p middle of word;
ffpk1bv2	add n during sentence;add n before sentence;"turtles" sub p middle of word;add n after sentence;
ffpk1bw2	add n during sentence;add n before sentence;"turtles" sub p middle of word, add p end of word;;"swim" add p end of word, add n after word;"land" add p before word false start;add n after sentence;
ffpk1bz2	add n during sentence;"friendly" del p middle of word;add n after sentence;
ffpk1cf2	add n during sentence;"swim" add p end of word;"on" add w's before word restart ("their" sub w replacement);
ffpk1ci2	add n during sentence;"places" sub word replacement;add n after sentence;
ffpk1cj2	"eat" del w after word;"it" add w's before word restart ("tastes" del p end of word);add n after sentence;
ffpk1ck2	"A" add w's before word restart ("tropical" sub word replacement);"troppical" sub word replacement;add n after sentence;
ffpk1cl2	add n during sentence;"Until" sub p beginning of word;"scientists" add p before word, sub word replacement, add n after word;"examine" sub p's end of word, add n after word;"trees" del w before word;add n after sentence;
ffpk1cm2	"Now" add w's before word restart ("they" sub word replacement);"treetops" add p middle of word;add n after sentence;
ffpk1cn2	add n before sentence;"plants" sub word replacement;"that" add n before word;add n after sentence;
ffpk1co2	"A" add words before word restart ("tropical" sub w replacement);"tropical" sub w replacement;add n after sentence;
ffpk1cp2	"gets" sub p middle of word;add n after sentence;
ffpk1cq2	"plants" sub word replacement;add n after sentence;
ffpk1cs2	add n before sentence;"other" sub word replacement;"gives" sub p middle of word;add n after sentence;
ffpk1cu2	"stink" add w after w repeat (add p end of word);"bug" sub p middle of word;"it" add w's before word restart ("tastes" del p end of word);;
fjbg2aa2	"scientist" del w before word, del p end of word;"walked" del p end of word 
fjbg2ac2	"scientist" del w before word;"surprised" sub p beginning of word, not in CMUDICT;
fjbg2ad2	"He" del p beginning of word;"extinct" del p end of word;
fjbg2ai2	add n beginning of sentence;"Scientists" del p end of word;add n after sentence;
fjbg2ak2	"scientists" del p end of word;
fjbg2ao2	"the" del p beginning of word;"eggs" add n before word;"on" sub word, replacement;
fjbg2aq2	"Scientists" del p end of word;
fjbg2ar2	add n beginning of sentence;"cages" add w before word, del p end of word, add n after word;"eggs" sub p end of word;
fjbg2as2	add n beginning of sentence;"insects" del p end of word;
fjbg2at2	"legs" sub p end of word;
fjbg2au2	add n beginning of sentence;"world" sub p end of word;
fjbg2av2	"forests" del p endof word;"of" sub p's, not in CMUDICT;
fjbg2ba2	add n beginning of sentence;"egg" sub p end of word;
fjbg2bb2	add n beginning of sentence;"eggs" sub p's end of word;
fjbg2bc2	"One" sub word, replacement;"eggs" sub p end of word;
fjbg2bd2	add n beginning of sentence;"hatches" add n after word;"egg" sub p end of word;
fjbg2be2	"The" add n before word, del p beginning of word;"eats" add n after word;
fjbg2bf2	add n before sentence;"the" sub word, replacement;"own" add p after word;
fjbg2bg2	add n beginning of sentence;"of" sub word, replacement;
fjbg2bk2	add n beginning of sentence;"shell" add end of word;"caterpillar" add p end of word; "changes" add w (sub p end of word), repeat;
fjbg2bm2	"butterfly" sub p end of word, add w after word, repeat;"a" del word; "sided" del p middle of word;
fjbg2bo2	add n beginning of sentence; "upside" add p's before word, false start; "pale" add p's before word, restart;"or" sub word, replacement;"white", add words after word, restart;
fjbg2bt2	"Rwanda" add p before word, false start, sub p middle of word;
fjbg2bu2	add n beginning of sentence; "had" del p end of word, add n after word; "war" sub p middle of word, add w after word, restart;
fjbg2by2	add n beginning of sentence; "died" sub p end of word;
fjbg2ca2	add n beginning of sentence; "Rwandans" del p end of word, add n after word; 
fjbg2cc2	"cattle" del p end of word; 
fjbg2cd2	add nbeginning of setntence; "Most" del p end of word; "families" sub p end of word; 
fjbg2ce2	"start" sub p middle of word; "old" sub p end of word;
fjbg2ch2	"on" add n before word;"roads" add p end of word; "a" del word; "marketplace" add p end of word; 
fjbg2ci2	add n eginning of sentence; "they" add n before word; "can't" sub w, replacement, add w after word, repeat, add n after word;
fjbg2cj2	"gorillas" sub p's middle of word, add n after word; "mountains" add n after word;
fjbg2ck2	add n beginning of sentence; "mountain" del p's end of word, add w's after word, restart;
fjbg2cq2	add n beginning of sentence;"keep" sub w, replacement;add n after sentence;
fjbg2cr2	add n beginning of sentence; "An" sub w, replacement;"mother" add n before word, add p before word, false start; "winter" add before word; add n after sentence;
fjbg2cw2	add n beginning of sentence;"penguins" add p end of word;"of" sub w replacement, add w's after word, restart("of" sub p's, not in CMUDICT);"eggs" add p end of word; 
fjbg2cx2	"parents" del p end of word, add n after word;
fjbg2cy2	"the" sub w, replacement;"continent" del p's middle of word; "at" sub w replacement;
fjbg2db2	"plants" add p midde of word;"insects" del p's end of word, add word after word, restart;add n after sentence, whisper;
fjcs2aa2	add n before sentence;"A" add p's before word. restart; ("scientist" sub p middle of word, del p end of word);
fjcs2ab2	"A" sub word;"butterfly" add n end of word;add n after sentence;
fjcs2ae2	add n before sentence;"once" add words before word, restart ("many" sub p middle of word, del p end of word);
fjcs2ai2	add n before sentence;"scientists" add p end of word;"all" add n, word before word, del word after word;add n after sentence;
fjcs2am2	"they" del word before word;"in" add words before word, restart ("cage" del word before word, del p end of word);add n after sentence;
fjcs2ar2	"They" sub word, not in CMUDICT;
fjcs2ay2	"another" sub p beginning of word, not in CMUDICT;add n after sentence;
fjcs2bj2	"caterpillar" del word before word;"is" add n before word;"called" add p end of word, not in CMUDICT;
fjcs2bm2	"is" sub p end of word;add n after sentence;
fjcs2bp2	"is" del word before word;"for" add word before word, restart; "Rwanda" del p's end of word;
fjcs2br2	"planes" del word before word;"and" del p end of word;add n after sentence;
fjcs2bs2	add n before sentence;"and" del p end of word;
fjcs2bt2	"Rwanda" del p's beginning of word;
fjcs2by2	"Many" del p beginning of word; add n after sentence;
fjcs2cb2	"farmers" sub p middle of word, not in CMUDICT;add n after sentence;
fjdk1ad2	"can" del all words after word, add n after sentence;
fjdk1ae2	"can" del all words after word, add n after sentence;
fjdk1ag2	add n before sentence;"storm" add p before word false start, add n before word (whisper), del p end of word, add n after word;"four" del all words after word, add n after word;
fjdk1ai2	add n before sentence;"from" del w after word;add n after sentence;
fjdk1aj2	add n before sentence;"telephone" del p's end of word;
fjdk1ak2	"the" del all words after word;
fjdk1al2	add n before sentence;"many" add n before word (whisper);"kinds" sub word replacement;"of" del w after word;add n after sentence (whisper);
fjdk1am2	"big" del w after word;add n after sentence;
fjdk1an2	"The" add w's before word restart ("winds" add n after word (whisper));"around" add n before word (whisper);"around" del p end of word;"and" del p end of word;"around" del p end of word;add n after sentence;
fjdk1ao2	"Then" sub word replacement;"blow" add n before word (whisper);"long" add n before word (whisper);"cloud" add n before word (whisper), add n after word;"ground" del p end of word;add n after sentence (whisper);
fjdk1ar2	"winds" del w before word;"blow" add n after word;"and" del all w's after word;
fjdk1as2	"Sometimes" add p before word false start, add n before word (whisper);"is" del all w's after word;add n after sentence;
fjdk1au2	"deep" del all w's before word, sub p end of word, add n after word (whisper);"water" del all w's after word;add n after sentence (whisper);
fjdk1av2	"covers" del p's end of word, del all w's after word;
fjdk1aw2	"Recycling" sub p middle of word;"is" add n before word, sub word replacementt;"helping" sub p end of word;"Earth" sub p end of word;add n after sentence (whisper);
fjdk1ax2	add n before sentence;"not" add n before word;"recycled" del p end of word;
fjdk1ay2	add n before sentence (whisper);"lot" add n before word;"recycle" add p before word false start,sub p middle of word;"and" del p end of word;"paper" add p's before word false start, sub p middle of word, del p end of word;
